listing_id,tiene_cochera,m2,banos,ingreso_zona,estado,tipo_vivienda,barrio,codigo_postal,mes_venta,anio_alta,precio,precio_solo_cochera,precio_solo_m2_banos,precio_solo_ingreso,precio_solo_estado,precio_solo_tipo,precio_solo_barrio,precio_solo_cp,precio_solo_mes,precio_solo_antiguedad,precio_solo_id
861121,True,152,1,64154,regular,casa,barrio_45,1030,7,2016,462065,72036,342888,154826,57634,73121,57920,66711,52548,56460,50772
408994,True,102,3,57912,bueno,PH,barrio_36,1008,2,1963,363383,80365,282720,142412,76565,54183,57517,76587,66527,52552,58342
654839,False,115,1,100254,bueno,casa,barrio_03,1001,9,1979,413596,62432,277533,156773,75601,76353,77852,48159,56908,45899,59586
110398,True,90,3,74016,excelente,PH,barrio_43,1025,2,2020,506935,78411,256656,150853,175423,59463,67355,63215,66213,61753,65132
626091,True,113,2,102743,muy bueno,departamento,barrio_21,1022,3,2005,426873,73479,286772,146587,104075,64218,49078,55590,74769,56450,68098
266227,True,106,2,33245,muy bueno,departamento,barrio_44,1036,9,1989,396998,76701,275753,143888,103415,65791,62789,45106,49361,43089,62746
416382,False,97,1,18213,regular,departamento,barrio_32,1023,6,1971,304814,61239,244618,141251,60804,61222,43693,60189,62181,45439,54624
769053,False,100,1,196416,bueno,departamento,barrio_52,1020,3,2004,336951,58477,252664,152315,72153,58560,23582,66095,69360,51757,57528
662891,False,111,3,10707,muy bueno,departamento,barrio_20,1012,1,1991,383346,65593,292619,139554,102069,68527,57710,47930,64007,50899,62552
391343,False,85,2,11600,bueno,departamento,barrio_55,1003,8,1987,288885,56410,234241,140810,66185,58365,47074,62032,50976,48733,59072
917288,False,87,3,57074,excelente,PH,barrio_50,1035,9,2015,419447,61980,257018,150510,184078,53234,68955,51523,57762,59939,69259
822819,True,155,3,133251,muy bueno,duplex,barrio_19,1033,3,1976,531470,70026,372332,154397,109547,72340,53788,58357,71187,47612,59632
824043,True,190,1,42262,bueno,PH,barrio_28,1006,5,1994,514828,77321,409689,145508,83101,47842,68217,61543,62693,49079,62162
625203,True,53,2,80777,muy bueno,PH,barrio_31,1028,5,1953,305234,77931,179606,153339,108977,44595,51907,69945,67571,37918,55803
688996,True,51,3,7357,excelente,duplex,barrio_46,1014,11,2000,424677,66337,184136,140872,184161,74471,76901,68370,52000,57805,60512
704329,False,61,2,24352,bueno,duplex,barrio_41,1017,10,1988,293770,57300,193332,145215,77273,74467,74502,62314,52085,51308,60542
171441,True,91,2,8110,muy bueno,casa,barrio_51,1033,4,2012,421253,81977,246078,131798,106114,76170,68658,61404,63617,53587,55751
164000,True,126,2,67801,excelente,PH,barrio_22,1033,7,1973,539449,77071,311212,144522,183227,49323,93781,61478,55905,41335,64672
225477,False,116,3,10532,bueno,casa,barrio_30,1007,12,2015,460990,58940,314364,134711,71759,76184,115385,47776,61939,53383,54585
795969,True,101,3,13066,excelente,casa,barrio_25,1012,5,1990,478931,75958,274556,128365,184858,81529,57683,35890,63170,53658,58199
164126,True,114,3,54788,regular,duplex,barrio_54,1032,2,1964,385269,73602,301413,138997,66727,67989,42096,47657,63362,48610,61852
761699,True,71,2,84920,muy bueno,casa,barrio_18,1036,4,1961,388370,72607,208730,147058,103903,87484,77527,43523,66563,37529,58641
101540,False,86,2,31979,muy bueno,duplex,barrio_35,1003,8,1963,403784,62870,236800,139651,107562,68033,87399,63540,47236,45800,70754
424606,True,94,2,57305,muy bueno,duplex,barrio_07,1033,12,1971,401789,79886,253005,145727,99965,70265,54477,64915,57996,44183,60587
580242,True,40,1,55839,bueno,duplex,barrio_51,1019,4,1989,288778,79384,141801,150987,72880,70896,80315,59362,67462,50781,57214
589093,True,54,3,30566,muy bueno,PH,barrio_23,1023,1,2011,344209,73896,197230,142889,107032,52334,66134,56045,55187,60640,61070
826713,False,56,1,15127,bueno,duplex,barrio_20,1003,3,2020,275270,61880,173607,137959,76036,79288,59043,59471,74167,62411,63679
335097,True,122,3,57063,bueno,casa,barrio_34,1027,5,1998,468395,71423,313083,150987,80190,77609,75373,64934,58986,59774,66780
843297,True,104,2,59307,bueno,duplex,barrio_29,1027,2,1984,444486,74690,269948,140976,76345,71084,63001,56999,62952,46208,60757
547479,False,116,3,74252,muy bueno,casa,barrio_50,1026,1,1993,436626,55941,305315,149383,104086,81524,70807,57035,64223,50601,53246
265939,False,31,3,46614,bueno,departamento,barrio_31,1031,8,1973,234918,64474,148569,143190,73171,63752,48852,59368,53586,48108,58016
641619,True,43,2,14260,bueno,casa,barrio_31,1037,10,1967,227641,75823,163310,145190,80901,82002,50350,44040,50017,38244,62962
259673,True,118,2,63087,excelente,departamento,barrio_06,1033,3,1988,516450,74403,303484,155929,181140,60947,61680,64189,74621,47283,60391
245597,True,25,2,36275,bueno,PH,barrio_01,1029,7,2008,253243,75481,128218,143739,75305,54351,31915,61307,51154,55470,68845
590080,False,138,2,24682,bueno,departamento,barrio_23,1039,7,1954,398544,59889,331747,142451,78350,59350,47626,51617,56800,39776,55953
112102,True,31,1,28690,bueno,duplex,barrio_59,1026,9,1957,222014,75532,123583,142033,75790,69656,82495,55623,50466,44479,60280
518150,False,125,1,20906,bueno,PH,barrio_55,1026,12,1962,331294,61023,302979,132365,71383,46978,43707,55316,63161,39326,54173
775659,False,64,3,73945,muy bueno,PH,barrio_37,1021,11,1964,278757,52294,210962,151355,105509,46249,38234,51862,55971,41127,54925
305997,False,132,3,11679,bueno,duplex,barrio_37,1030,4,1960,412235,63155,331178,137697,68465,71710,41013,66105,65488,40102,60646
348599,True,207,1,16403,regular,departamento,barrio_23,1002,12,1959,499062,77809,451110,135537,61373,58141,53057,55422,68250,37437,67652
584124,False,25,1,27917,excelente,departamento,barrio_10,1020,1,1951,304687,58937,119727,146309,179580,60854,86858,68179,59396,39157,58111
877076,False,119,2,132059,muy bueno,duplex,barrio_00,1017,12,1974,463178,59842,297912,155077,100416,69643,68428,66161,64203,42861,60096
904886,False,32,3,84409,muy bueno,PH,barrio_20,1036,2,2001,298566,57658,149861,153392,97858,49891,54601,44677,78003,48528,55905
310824,True,110,3,9772,excelente,PH,barrio_18,1002,2,1961,527681,73732,291027,136809,178409,45869,84967,59390,68677,48961,61311
911044,False,88,3,107053,excelente,departamento,barrio_11,1025,2,1973,465058,56969,257045,153543,177383,64534,81920,65413,72043,43628,51207
982799,False,100,1,106888,bueno,casa,barrio_15,1007,2,2019,376945,59958,252953,156907,75989,75182,36087,49695,69387,60358,65610
275498,False,63,1,14197,muy bueno,casa,barrio_01,1035,6,1961,283910,55366,189367,133004,110344,81818,39456,45843,52168,38192,54727
447525,False,122,2,4831,muy bueno,casa,barrio_36,1034,8,2020,388598,59094,304886,125482,100666,70829,50658,38017,54938,58710,58129
385891,True,44,1,34277,bueno,casa,barrio_55,1009,9,1986,250341,71878,145499,143577,76808,83603,45573,57236,52557,47274,55891
459199,True,138,2,89138,bueno,PH,barrio_41,1034,1,2001,445763,74792,331968,149119,73078,47328,68333,36068,58417,59776,55191
635942,False,81,2,129704,regular,casa,barrio_26,1019,4,1972,324325,60230,235403,157233,65079,81196,71743,60347,69062,45524,56158
718856,False,46,3,18094,muy bueno,PH,barrio_25,1038,2,1973,308379,56487,172271,140336,113394,49338,51007,64849,70176,41462,58639
597906,False,151,1,147500,muy bueno,duplex,barrio_18,1029,2,1977,526360,64709,347349,151330,105898,71501,88882,64230,62186,42590,55907
138569,True,93,3,6110,muy bueno,duplex,barrio_08,1001,9,1959,358877,70434,263073,129418,103911,66738,64969,50574,55696,42695,59225
247564,True,162,3,27053,bueno,departamento,barrio_35,1008,8,1972,529171,81191,384282,145596,75231,57670,85457,69973,54998,44954,59079
277346,False,138,3,26010,bueno,casa,barrio_33,1016,3,2013,425284,53894,345620,144217,75230,78425,43778,50247,66187,58020,58637
786629,False,67,3,91297,bueno,duplex,barrio_00,1008,4,1950,357632,63642,218012,147774,75190,69275,65426,67263,77116,40476,60424
323286,True,92,3,102605,bueno,casa,barrio_24,1005,12,1990,382831,75452,264542,147704,74962,75484,43933,62937,55700,44162,61799
184354,True,99,1,77915,excelente,PH,barrio_16,1039,7,1998,433366,73145,254096,151070,182286,48743,69266,42688,53247,52635,63184
346611,False,148,2,12327,excelente,PH,barrio_10,1034,3,1960,529483,60962,345447,129201,184111,49345,82684,44347,62661,34327,55833
744389,True,110,2,72410,excelente,casa,barrio_42,1017,12,1957,501279,73389,284756,149463,178247,77574,42961,55171,59639,36986,57623
459629,True,101,3,54570,excelente,PH,barrio_31,1008,3,1989,471624,80201,269604,143037,177783,52430,50679,66827,68307,51445,59204
144500,True,88,1,9538,excelente,casa,barrio_38,1007,4,1965,401887,76761,231249,135913,180476,79270,41609,48232,70684,41987,55236
970188,True,93,2,6949,bueno,casa,barrio_42,1036,9,2019,306190,76247,250776,132279,77216,79121,41696,53903,52332,57996,58301
826025,True,141,1,83316,regular,duplex,barrio_58,1013,7,1963,409176,76826,334776,150561,61081,67372,38699,63044,55909,36979,60032
916342,False,95,1,31443,regular,duplex,barrio_48,1000,1,1959,317492,57180,243729,142794,65277,68611,77377,39106,63351,37298,59678
397904,False,81,3,12989,bueno,departamento,barrio_37,1015,10,1973,296699,57140,240761,140882,69658,57119,42365,71211,48143,42351,65453
283037,False,75,1,30744,bueno,duplex,barrio_52,1018,3,1973,304008,60141,209690,139147,73528,77128,23739,62206,67554,50027,64522
666365,False,76,3,48593,bueno,duplex,barrio_28,1024,9,1961,328040,62550,231963,153252,66398,65622,66464,46379,46304,41870,61370
941451,True,46,3,33987,excelente,duplex,barrio_59,1013,5,1997,417775,74645,179214,146143,181033,74243,86433,66121,60193,49967,61927
291489,True,69,3,10492,bueno,casa,barrio_45,1036,10,1974,317227,70923,225375,135840,80950,86198,67810,47925,47414,50340,62433
481339,True,147,1,164135,excelente,departamento,barrio_39,1025,11,1987,606873,78274,334572,155902,181742,62331,69664,69935,56043,49849,60553
887086,True,88,1,81095,muy bueno,PH,barrio_54,1039,10,1967,310488,80808,237578,154669,103898,49395,46201,48932,56425,40958,55013
204176,False,120,2,27770,muy bueno,duplex,barrio_30,1014,12,1956,482189,57541,298629,148699,105131,63703,118408,59149,63513,41536,60761
989864,True,25,2,28679,muy bueno,duplex,barrio_43,1026,7,1954,257532,76147,130280,140448,108086,70195,68199,55407,52501,37144,58238
153013,False,115,3,48416,bueno,departamento,barrio_17,1014,1,1953,336659,59395,302328,147822,74928,59739,31249,61648,59371,36978,58366
366431,True,89,2,14710,muy bueno,casa,barrio_57,1027,7,2011,411020,83237,243281,139696,106238,78863,100815,58632,62311,57588,70891
561794,True,78,1,47011,bueno,duplex,barrio_37,1029,6,1968,308247,71938,213003,144109,76794,67388,42794,64591,62932,46509,64146
867104,True,101,3,12524,excelente,departamento,barrio_46,1012,9,1971,462777,76181,278130,140868,181374,64638,79340,44635,54487,41106,71820
870745,True,78,3,34323,bueno,departamento,barrio_27,1037,3,1991,332613,76447,241358,141574,79682,68136,66728,47146,66337,51814,66712
494871,False,25,2,14259,bueno,duplex,barrio_52,1034,9,1956,148090,58171,133051,139454,65687,66307,30880,44274,47117,38843,55348
566271,False,127,3,14847,muy bueno,PH,barrio_04,1035,6,1992,359769,60597,332039,139129,108371,48210,9674,51865,65454,54999,63185
573074,True,104,3,135480,muy bueno,departamento,barrio_06,1008,9,1987,432657,83893,286806,149218,102161,59061,61324,68097,59549,47281,54627
402437,False,84,2,38078,bueno,casa,barrio_30,1028,6,2006,424475,55541,232011,147926,77862,78041,110430,66776,57949,57278,63583
626992,False,61,1,42870,muy bueno,departamento,barrio_43,1004,5,1958,293915,60450,180750,143596,108446,53134,67308,69994,65089,42206,68418
164567,True,44,2,7266,bueno,duplex,barrio_48,1004,3,1951,258523,71688,163164,129222,73722,72378,86167,61390,69488,40514,53657
741588,True,103,2,22525,muy bueno,departamento,barrio_26,1038,10,2004,412158,69254,266329,135344,106173,63502,68876,62275,49292,57841,59443
717343,True,151,3,52521,bueno,PH,barrio_38,1006,1,1976,437564,68026,366225,145385,68547,44892,35728,53654,65871,45481,56224
217720,True,102,3,42417,bueno,departamento,barrio_33,1034,3,1954,343314,72006,277250,145587,74118,53582,38122,42676,67033,40878,62771
843931,False,47,2,6482,bueno,duplex,barrio_57,1017,6,1989,306290,60190,168592,127424,74250,66082,94195,55816,59180,49090,62522
796244,True,103,2,42861,bueno,duplex,barrio_39,1012,2,1982,384983,76937,274487,143748,73706,69069,81380,43613,62605,57152,63483
919133,True,93,2,48691,bueno,PH,barrio_25,1002,12,2017,367103,68931,252158,142474,80970,57742,47210,62177,60126,56099,67008
217549,False,125,2,101418,bueno,duplex,barrio_58,1027,5,2017,443784,61719,309382,150888,72558,73075,40023,53462,67110,58880,64198
490663,True,116,2,21500,bueno,PH,barrio_06,1028,3,1988,415663,72045,293584,143261,78168,48473,62775,67652,64033,50112,58030
130531,False,25,2,6041,bueno,departamento,barrio_59,1018,4,1961,271478,56562,128318,126991,69814,58936,92075,66274,68839,44005,60793
809292,True,114,2,16360,bueno,PH,barrio_09,1032,3,2003,356735,80901,282105,141171,81270,51026,35541,56317,63968,47724,51348
251201,True,60,3,15098,regular,duplex,barrio_17,1012,8,1964,268977,82162,204633,139474,60955,68805,35252,53630,53098,49509,68034
417253,True,45,1,65471,muy bueno,duplex,barrio_49,1022,6,2009,293310,78049,153092,149135,103955,68360,65004,52830,65480,58786,57994
650852,True,88,1,4132,excelente,casa,barrio_44,1011,3,1992,455767,76142,227542,120420,183189,82785,61756,43942,73181,46525,62281
366441,True,109,3,25370,bueno,PH,barrio_58,1023,11,1975,326298,76988,286135,137788,73182,48092,39776,56237,57021,42027,61529
822435,False,38,3,113622,excelente,casa,barrio_44,1005,8,2019,398857,55845,163352,146976,180057,75158,67111,65147,49407,55949,61005
557166,False,120,2,36526,regular,PH,barrio_38,1019,5,1986,325579,61701,296233,141686,58673,40878,35487,54736,66420,46910,58545
242157,False,122,2,74388,regular,PH,barrio_20,1021,7,1977,330713,64229,300770,151437,57115,53021,53264,54635,45996,51825,52245
609373,True,97,2,9765,muy bueno,departamento,barrio_00,1022,8,1963,366355,70160,259179,132725,107710,56677,69894,57250,55572,39537,59194
596118,False,65,2,10081,muy bueno,duplex,barrio_07,1017,2,1996,288254,56990,203007,134652,104815,67698,52613,57593,73985,54902,63741
410755,True,61,1,114668,muy bueno,duplex,barrio_17,1025,10,1969,283768,72139,183175,151142,101537,72916,26590,66063,55019,42387,60712
894678,False,131,2,39378,regular,casa,barrio_02,1020,4,1960,445555,64244,320695,140859,58151,82702,72985,66663,70763,39171,54333
286247,False,42,1,39443,muy bueno,casa,barrio_30,1011,1,1958,316355,61123,153325,145323,103785,77683,117541,41308,62691,38042,59469
248723,False,132,1,14846,bueno,casa,barrio_46,1008,7,1995,412941,54376,304692,134172,70438,75529,86689,71223,63081,54784,61438
510239,True,89,2,39365,bueno,duplex,barrio_57,1025,11,2015,433977,75793,246429,145285,75620,72652,104747,65601,54519,59788,48622
364750,False,92,3,14520,bueno,PH,barrio_29,1037,9,1967,361058,61051,261090,138359,69255,49919,65743,49496,44476,37662,57722
971260,False,35,1,93854,excelente,PH,barrio_52,1030,4,1965,288240,58319,137554,156888,183947,52719,19146,70422,63940,47240,50954
216970,True,90,3,321986,regular,duplex,barrio_59,1025,5,1993,407854,75221,257149,164070,50954,71986,79801,57316,68310,46026,62688
121976,False,116,2,53485,muy bueno,duplex,barrio_51,1036,8,1960,408740,63609,286476,146975,109910,70768,70932,47100,47538,37768,66919
393760,True,48,3,21852,muy bueno,casa,barrio_27,1035,3,1956,300061,83421,177350,135132,108967,80596,70134,41567,70653,41045,56346
107820,True,112,2,4784,muy bueno,casa,barrio_19,1020,10,1995,457524,69125,280144,125960,108879,76234,57360,59772,54831,55904,65185
856855,False,98,3,9437,muy bueno,departamento,barrio_58,1004,4,1987,374114,60177,269701,132368,114718,56168,46789,67494,68570,45539,52834
680351,False,72,2,125981,excelente,departamento,barrio_14,1025,3,1952,416283,67537,219479,147751,175725,65051,77559,67925,69915,28233,61426
106844,True,125,3,15941,bueno,PH,barrio_24,1024,2,1966,386529,71703,319181,138997,74039,48709,49619,46287,62332,39499,61610
627847,True,25,2,26993,regular,casa,barrio_04,1011,9,1964,152887,71196,131824,146062,63603,79082,12950,40448,44681,39765,58605
751540,True,107,2,61344,muy bueno,departamento,barrio_47,1033,1,1998,415720,74135,279676,146301,104591,67852,67256,63553,70323,48590,59245
290044,True,152,2,118875,bueno,casa,barrio_38,1034,10,1997,456517,72681,357615,161407,78602,81426,37939,40094,53055,47223,62976
550708,True,145,3,30956,regular,casa,barrio_05,1013,12,2003,430076,78227,356606,147740,56643,89275,30012,65940,64710,55755,58446
845958,True,109,3,26272,bueno,casa,barrio_13,1019,2,1957,416920,72620,300139,136755,75478,79522,88829,56087,60205,40938,65557
791780,False,84,1,38457,bueno,casa,barrio_33,1007,2,2010,288050,61376,221498,142276,78464,78693,42549,48052,72336,63000,60481
586552,True,73,3,21980,regular,PH,barrio_32,1007,12,1964,276233,73953,226273,139979,53231,49595,55078,52521,55111,43327,59638
478486,True,84,3,22947,regular,departamento,barrio_48,1010,2,2020,350891,76024,243924,138679,59498,61671,69390,47792,68800,53871,60144
206464,True,114,3,50489,excelente,departamento,barrio_15,1014,5,2011,512759,82940,301191,151050,179616,59743,27320,62550,64303,59246,54057
768056,True,67,2,42118,bueno,departamento,barrio_55,1010,11,1982,254975,72218,206120,153491,84419,62069,43010,44181,59464,44334,59181
835584,True,122,2,199842,excelente,PH,barrio_26,1006,2,2005,498252,84146,298196,154981,182787,52080,71518,51672,68563,54423,59744
331400,True,170,3,51590,excelente,duplex,barrio_49,1017,8,1997,637871,80427,402668,154090,183463,67911,61855,64169,55108,45659,57668
832741,True,93,2,91210,regular,PH,barrio_14,1024,5,2004,326058,69465,254816,149990,60603,50060,69864,45753,61702,49442,60665
553543,True,48,2,15413,muy bueno,PH,barrio_02,1013,6,1951,281244,72621,170891,142255,102148,46223,83714,68564,52691,38631,58696
741931,False,48,2,55278,muy bueno,PH,barrio_03,1021,12,1955,288560,61031,172405,149507,102569,60605,90301,54432,62306,40226,66204
452104,False,122,2,20366,muy bueno,PH,barrio_22,1010,8,2014,427641,62985,307114,145595,103089,54095,94089,43189,49602,53648,65968
923150,True,93,1,49830,regular,casa,barrio_57,1028,4,2005,391019,78005,240068,139600,60493,80520,97160,77402,64691,46764,53322
840443,True,126,1,62995,bueno,duplex,barrio_02,1025,12,1993,441080,84093,296609,150625,78761,64354,83133,71319,66114,53134,56421
948553,True,76,1,37794,regular,casa,barrio_22,1038,7,1972,344117,69924,206514,152811,59913,83737,97873,70873,58332,42221,54936
604470,True,124,2,249163,muy bueno,departamento,barrio_06,1002,2,1979,471228,77668,303917,162056,109005,58794,58496,58775,66444,42664,62245
900757,False,89,2,113821,excelente,PH,barrio_55,1034,5,1977,408518,57196,249183,150743,181856,53901,39553,51012,51888,44382,61768
958944,False,69,2,93134,muy bueno,departamento,barrio_40,1013,3,1980,359005,57695,211375,147062,102674,57887,72449,67239,70353,44112,52755
332354,True,81,3,66932,muy bueno,casa,barrio_45,1002,8,1994,426541,78725,235067,152846,105531,81438,61259,65083,50950,50389,66599
156275,True,53,1,148849,excelente,duplex,barrio_42,1027,11,2003,392890,74131,164128,157483,178993,68313,36688,58939,58994,53513,59023
268972,True,165,2,11504,muy bueno,casa,barrio_39,1006,1,1977,557816,74744,375822,133939,107387,77898,68946,53384,61509,45039,64257
916026,True,92,1,108687,regular,casa,barrio_46,1007,10,2009,359381,69381,236928,150402,64066,77920,78122,59201,55456,57979,48353
750049,False,118,1,16432,excelente,duplex,barrio_00,1039,11,1956,499592,59152,280192,136792,187808,68208,71126,57588,53385,35567,55674
433245,True,76,2,23122,bueno,PH,barrio_51,1008,12,2007,353944,66286,216209,142213,75134,51828,77389,68760,55594,54124,63487
884098,True,58,1,56904,regular,casa,barrio_44,1021,8,1998,268483,74557,176861,151482,56672,82918,63667,55129,48398,47444,58333
276419,True,87,1,97399,bueno,duplex,barrio_44,1008,4,1986,362601,75492,228142,164664,73970,72497,59939,75504,62494,56063,61762
347250,True,134,3,14431,excelente,duplex,barrio_23,1004,2,1976,536972,80686,330427,135695,180907,70478,56343,61798,62982,45588,65195
358021,True,77,3,24100,bueno,casa,barrio_48,1000,12,1976,339469,70890,240178,143090,80924,81441,83442,36180,53655,44923,56861
561973,True,65,1,39263,bueno,departamento,barrio_22,1000,5,1975,302042,78638,182780,139466,72258,61187,92357,42514,63538,42942,59638
890829,True,100,1,31285,bueno,departamento,barrio_02,1018,5,2017,403742,77349,253149,140896,82014,64776,78769,67552,64126,61289,49720
318165,True,112,1,71914,regular,casa,barrio_54,1017,9,1951,367796,71735,280367,149382,62028,76426,44551,64451,50220,39344,51829
192235,False,152,2,567356,regular,casa,barrio_14,1001,9,1995,464981,64355,355550,158422,59172,78124,73383,46969,53627,50951,58621
634136,True,107,3,50790,muy bueno,casa,barrio_06,1013,10,2020,469493,72210,285182,148211,98815,73885,62322,64240,37173,58213,56041
749783,True,118,1,20168,excelente,casa,barrio_37,1010,11,1988,477850,75165,290134,136520,174850,82307,42523,38839,51437,54140,58280
233865,False,120,1,12872,regular,departamento,barrio_14,1022,11,1995,382255,65120,289871,141385,64078,65811,71745,60359,55710,45579,57013
272182,True,55,2,27995,bueno,departamento,barrio_51,1039,3,1992,332758,74937,183276,137350,70923,56700,72017,51358,63288,52179,53690
509171,False,61,3,17117,bueno,casa,barrio_26,1027,3,1985,333943,55127,206035,140496,73924,73261,82509,58352,68839,53949,62122
270177,False,57,2,52788,regular,departamento,barrio_00,1036,3,1994,261160,56940,189334,145712,63917,63800,60712,46551,66516,53920,66155
977121,True,48,3,52136,muy bueno,casa,barrio_57,1007,8,2014,379839,72019,181057,146387,107503,75397,94588,48938,54519,60601,60791
931369,True,123,2,25071,muy bueno,duplex,barrio_30,1008,7,2000,518268,78025,307323,143140,106533,79453,112013,72821,56064,55462,58733
185427,False,105,1,177720,muy bueno,casa,barrio_15,1030,11,2010,384606,49806,265795,155435,110956,81366,31905,70759,53550,49145,67692
856033,True,98,2,20164,bueno,duplex,barrio_40,1012,11,1989,360411,72602,261885,139175,73501,69058,67903,46071,55673,45250,63239
319852,True,25,3,33006,muy bueno,PH,barrio_31,1033,10,2004,271106,77444,135711,140616,111879,43154,47036,58882,50010,55472,60710
416211,False,167,2,60556,regular,duplex,barrio_01,1018,1,2012,478440,56505,383832,146183,61171,75316,37921,66316,63162,53769,57641
154144,True,64,1,74135,bueno,PH,barrio_45,1008,9,1965,304273,73857,192888,146836,76126,44253,58578,69542,50424,41143,65004
288210,False,167,1,100918,excelente,departamento,barrio_24,1033,11,2011,584566,61848,368627,154240,179193,54295,51852,61678,54242,58062,56503
583595,False,44,2,51164,muy bueno,PH,barrio_41,1022,12,1998,264238,61617,154648,151712,116219,53744,72476,57354,63129,47412,57586
946509,False,67,2,84181,excelente,departamento,barrio_53,1032,5,1981,414969,61457,197269,150984,189274,58349,46825,56296,63978,50282,55673
530997,False,25,2,21331,excelente,casa,barrio_36,1018,10,2004,380948,61726,127672,138550,177101,77258,64069,64417,41589,55965,57905
332953,False,108,2,75695,muy bueno,departamento,barrio_40,1005,5,1961,427303,59000,282741,152973,103262,64438,77247,68581,67690,44811,60251
646859,True,56,2,74891,excelente,departamento,barrio_15,1027,2,1999,389187,77301,190232,142708,171655,59414,33625,62696,64861,52300,51752
736142,False,57,2,121821,bueno,casa,barrio_14,1004,5,1990,327062,69005,190052,142632,76407,81731,70180,68584,67873,50762,57566
946491,False,47,1,9559,regular,casa,barrio_24,1026,4,2013,253537,57264,154331,135102,54872,79587,51100,50736,68521,60395,57366
841538,False,122,2,17575,regular,duplex,barrio_51,1016,11,1994,391899,61103,303877,139918,60106,71557,81620,49147,54554,52937,59274
774499,False,120,2,70159,regular,PH,barrio_31,1031,3,1987,378552,60341,300888,145237,57938,57936,40308,59928,66203,50645,58631
398843,False,158,3,4354,regular,departamento,barrio_20,1034,2,1987,406101,68557,378022,129364,67514,56273,49282,44923,72660,55169,57782
203259,True,71,3,53831,bueno,duplex,barrio_46,1016,7,1989,372668,70856,220626,144383,69214,72132,78141,57318,58251,50279,57929
966350,False,103,2,84782,muy bueno,casa,barrio_51,1035,7,2013,426096,61522,273040,152963,111504,75880,76160,48326,58046,56348,63156
971795,True,50,1,22900,muy bueno,departamento,barrio_54,1004,7,2005,242973,75556,155286,144576,109581,52828,48191,68898,60213,60241,62069
309549,True,83,1,25741,muy bueno,duplex,barrio_17,1004,2,1956,351497,81177,220499,146099,103096,72233,37152,60934,67900,39531,61024
452187,True,77,1,15378,regular,PH,barrio_42,1039,6,1987,249338,71323,204373,143677,58183,54564,38793,53900,57618,52824,61721
194817,False,111,1,23927,muy bueno,departamento,barrio_35,1022,12,1970,428478,61469,269865,135502,100297,54535,87778,55559,60468,47799,56364
493665,False,131,3,24488,bueno,departamento,barrio_26,1018,2,1961,430263,62697,334347,140149,69607,61919,73528,60554,66888,40809,53285
411165,True,130,1,21030,regular,casa,barrio_23,1006,10,2011,393815,72024,308593,138812,67823,82456,50006,55150,56463,53356,62679
307401,True,66,1,20128,bueno,casa,barrio_06,1011,2,2010,355819,69655,192493,135505,78928,70602,63513,48663,65549,55802,62578
665642,True,130,2,29237,bueno,casa,barrio_16,1027,3,2016,448789,75754,319723,145480,78642,80481,71669,65296,65542,58669,58755
276406,True,93,1,28956,bueno,duplex,barrio_32,1032,11,1977,330010,74593,237372,142705,76705,64334,47353,58658,57376,41608,65380
523351,True,84,3,162642,muy bueno,PH,barrio_53,1036,4,1980,358638,80945,245674,155544,108149,48276,50377,42644,67443,43130,59865
632493,False,70,3,26493,muy bueno,departamento,barrio_51,1016,7,2005,340125,58539,222883,146040,106305,67097,76976,61213,50373,51131,61545
513307,True,75,3,47826,muy bueno,duplex,barrio_11,1018,5,1963,394618,75782,225638,140649,97707,71369,76616,74320,63489,39636,66755
945066,True,156,2,22891,regular,casa,barrio_40,1006,8,1953,477550,74121,367011,141754,62436,83033,80577,50406,54101,37700,61421
266834,True,106,2,22659,muy bueno,casa,barrio_05,1003,5,1979,433179,75124,281401,131267,114217,81612,24255,60310,64872,49061,54438
771111,True,101,2,9288,muy bueno,departamento,barrio_40,1017,6,1994,397231,72325,263407,128550,109087,54932,78931,57139,64693,47663,77668
507721,False,86,1,10331,bueno,duplex,barrio_20,1023,10,1982,314289,63905,224852,127010,76282,74595,55527,55961,56040,44425,57360
119882,True,181,2,13827,muy bueno,PH,barrio_26,1004,7,1964,522235,73617,408973,132806,106504,51552,79779,61020,57097,40567,58584
209642,True,141,3,42064,bueno,duplex,barrio_43,1016,7,1986,471361,72190,347150,140457,77891,73782,70659,56639,60343,49111,58869
673940,False,70,1,85900,bueno,casa,barrio_25,1025,10,2016,311683,62494,200467,151332,78668,79859,49598,65115,51513,58006,63970
227688,True,85,1,8696,regular,duplex,barrio_48,1032,6,1969,335525,74165,225679,137833,68888,68996,75834,59545,64436,44275,68360
877141,False,88,2,23406,bueno,casa,barrio_32,1037,10,1978,301265,58245,239676,133526,79869,81644,48244,50092,49406,47776,58123
453804,False,100,2,12167,regular,casa,barrio_59,1013,9,1972,344423,59144,264288,135157,60486,83510,85766,69842,52873,45554,62841
931122,False,70,3,29395,bueno,PH,barrio_38,1015,11,1970,277253,56398,216260,147676,70252,42198,40303,67732,56537,41811,61638
353257,False,110,3,85872,regular,casa,barrio_17,1034,6,1996,371008,65745,295072,145744,60015,82396,31209,42755,58259,49821,62524
662960,True,146,3,25400,excelente,duplex,barrio_46,1027,7,1976,612034,77145,356549,141561,179825,75884,86993,68118,56147,50920,53231
