listing_id,tiene_cochera,m2,banos,ingreso_zona,estado,tipo_vivienda,barrio,codigo_postal,mes_venta,anio_alta,precio,dias_para_vender,dias_reales,visitas_semana,se_vendio,segmento,tiene_pileta,apto_credito,a_reciclar
941451,True,46,3,33987,excelente,duplex,barrio_59,1013,5,1997,417775,37,37,10,1,media,0,1,1
291489,True,69,3,10492,bueno,casa,barrio_45,1036,10,1974,317227,96,96,2,0,economica,0,1,0
481339,True,147,1,164135,excelente,departamento,barrio_39,1025,11,1987,606873,45,45,10,1,premium,0,1,0
887086,True,88,1,81095,muy bueno,PH,barrio_54,1039,10,1967,310488,928,93,1,1,economica,0,0,1
204176,False,120,2,27770,muy bueno,duplex,barrio_30,1014,12,1956,482189,47,47,2,1,premium,1,0,0
989864,True,25,2,28679,muy bueno,duplex,barrio_43,1026,7,1954,257532,97,97,0,1,economica,0,0,1
153013,False,115,3,48416,bueno,departamento,barrio_17,1014,1,1953,336659,107,107,0,0,economica,1,1,1
366431,True,89,2,14710,muy bueno,casa,barrio_57,1027,7,2011,411020,31,31,19,1,media,0,0,1
561794,True,78,1,47011,bueno,duplex,barrio_37,1029,6,1968,308247,78,78,2,0,economica,0,0,1
867104,True,101,3,12524,excelente,departamento,barrio_46,1012,9,1971,462777,49,49,10,1,premium,1,0,1
870745,True,78,3,34323,bueno,departamento,barrio_27,1037,3,1991,332613,77,77,0,0,economica,0,0,1
494871,False,25,2,14259,bueno,duplex,barrio_52,1034,9,1956,148090,107,107,0,0,economica,0,1,1
566271,False,127,3,14847,muy bueno,PH,barrio_04,1035,6,1992,359769,78,78,2,0,media,0,1,0
573074,True,104,3,135480,muy bueno,departamento,barrio_06,1008,9,1987,432657,57,57,3,0,media,1,0,1
402437,False,84,2,38078,bueno,casa,barrio_30,1028,6,2006,424475,35,35,13,1,media,1,1,1
626992,False,61,1,42870,muy bueno,departamento,barrio_43,1004,5,1958,293915,67,67,2,0,economica,1,0,1
164567,True,44,2,7266,bueno,duplex,barrio_48,1004,3,1951,258523,71,71,1,0,economica,0,0,0
741588,True,103,2,22525,muy bueno,departamento,barrio_26,1038,10,2004,412158,47,47,12,1,media,0,1,0
717343,True,151,3,52521,bueno,PH,barrio_38,1006,1,1976,437564,109,109,1,0,media,1,0,1
217720,True,102,3,42417,bueno,departamento,barrio_33,1034,3,1954,343314,120,120,0,0,economica,0,0,1
843931,False,47,2,6482,bueno,duplex,barrio_57,1017,6,1989,306290,51,51,2,1,economica,0,0,0
796244,True,103,2,42861,bueno,duplex,barrio_39,1012,2,1982,384983,97,97,2,1,media,1,1,1
919133,True,93,2,48691,bueno,PH,barrio_25,1002,12,2017,367103,68,68,0,1,media,1,1,0
217549,False,125,2,101418,bueno,duplex,barrio_58,1027,5,2017,443784,71,71,2,0,media,1,1,1
490663,True,116,2,21500,bueno,PH,barrio_06,1028,3,1988,415663,81,81,0,0,media,1,0,1
130531,False,25,2,6041,bueno,departamento,barrio_59,1018,4,1961,271478,83,83,1,0,economica,0,0,1
809292,True,114,2,16360,bueno,PH,barrio_09,1032,3,2003,356735,83,83,1,1,media,0,1,0
251201,True,60,3,15098,regular,duplex,barrio_17,1012,8,1964,268977,111,111,0,0,economica,0,0,1
417253,True,45,1,65471,muy bueno,duplex,barrio_49,1022,6,2009,293310,25,25,5,1,economica,0,1,0
650852,True,88,1,4132,excelente,casa,barrio_44,1011,3,1992,455767,6,6,6,1,premium,0,0,0
366441,True,109,3,25370,bueno,PH,barrio_58,1023,11,1975,326298,99,99,1,0,economica,0,1,1
822435,False,38,3,113622,excelente,casa,barrio_44,1005,8,2019,398857,27,27,19,1,media,0,1,0
557166,False,120,2,36526,regular,PH,barrio_38,1019,5,1986,325579,94,94,2,0,economica,1,0,1
242157,False,122,2,74388,regular,PH,barrio_20,1021,7,1977,330713,97,97,0,0,economica,0,0,1
609373,True,97,2,9765,muy bueno,departamento,barrio_00,1022,8,1963,366355,75,75,1,1,media,1,1,1
596118,False,65,2,10081,muy bueno,duplex,barrio_07,1017,2,1996,288254,65,65,1,1,economica,0,0,0
410755,True,61,1,114668,muy bueno,duplex,barrio_17,1025,10,1969,283768,71,71,2,0,economica,0,0,0
894678,False,131,2,39378,regular,casa,barrio_02,1020,4,1960,445555,138,138,0,0,media,1,0,1
286247,False,42,1,39443,muy bueno,casa,barrio_30,1011,1,1958,316355,98,98,7,1,economica,1,0,1
248723,False,132,1,14846,bueno,casa,barrio_46,1008,7,1995,412941,75,75,2,1,media,0,1,1
510239,True,89,2,39365,bueno,duplex,barrio_57,1025,11,2015,433977,67,67,5,1,media,1,1,1
364750,False,92,3,14520,bueno,PH,barrio_29,1037,9,1967,361058,97,97,1,0,media,0,1,1
971260,False,35,1,93854,excelente,PH,barrio_52,1030,4,1965,288240,90,90,4,0,economica,1,0,1
216970,True,90,3,321986,regular,duplex,barrio_59,1025,5,1993,407854,93,93,1,0,media,0,0,1
121976,False,116,2,53485,muy bueno,duplex,barrio_51,1036,8,1960,408740,79,79,3,0,media,0,0,1
393760,True,48,3,21852,muy bueno,casa,barrio_27,1035,3,1956,300061,90,90,2,1,economica,0,0,1
107820,True,112,2,4784,muy bueno,casa,barrio_19,1020,10,1995,457524,28,28,2,1,premium,0,1,0
856855,False,98,3,9437,muy bueno,departamento,barrio_58,1004,4,1987,374114,78,78,1,0,media,1,1,1
680351,False,72,2,125981,excelente,departamento,barrio_14,1025,3,1952,416283,595,59,3,0,media,0,1,0
106844,True,125,3,15941,bueno,PH,barrio_24,1024,2,1966,386529,86,86,0,0,media,0,1,1
627847,True,25,2,26993,regular,casa,barrio_04,1011,9,1964,152887,167,167,0,0,economica,0,0,1
751540,True,107,2,61344,muy bueno,departamento,barrio_47,1033,1,1998,415720,58,58,5,0,media,1,1,0
290044,True,152,2,118875,bueno,casa,barrio_38,1034,10,1997,456517,127,127,1,0,premium,0,1,0
550708,True,145,3,30956,regular,casa,barrio_05,1013,12,2003,430076,95,95,0,0,media,0,0,0
845958,True,109,3,26272,bueno,casa,barrio_13,1019,2,1957,416920,47,47,3,0,media,0,0,1
791780,False,84,1,38457,bueno,casa,barrio_33,1007,2,2010,288050,68,68,2,0,economica,0,0,0
586552,True,73,3,21980,regular,PH,barrio_32,1007,12,1964,276233,112,112,0,0,economica,0,0,1
478486,True,84,3,22947,regular,departamento,barrio_48,1010,2,2020,350891,68,68,2,0,economica,0,1,1
206464,True,114,3,50489,excelente,departamento,barrio_15,1014,5,2011,512759,56,56,4,1,premium,0,1,0
768056,True,67,2,42118,bueno,departamento,barrio_55,1010,11,1982,254975,84,84,0,0,economica,1,1,1
835584,True,122,2,199842,excelente,PH,barrio_26,1006,2,2005,498252,36,36,11,1,premium,1,1,0
331400,True,170,3,51590,excelente,duplex,barrio_49,1017,8,1997,637871,29,29,2,0,premium,1,1,0
832741,True,93,2,91210,regular,PH,barrio_14,1024,5,2004,326058,80,80,1,1,economica,0,1,1
553543,True,48,2,15413,muy bueno,PH,barrio_02,1013,6,1951,281244,71,71,3,0,economica,0,0,1
741931,False,48,2,55278,muy bueno,PH,barrio_03,1021,12,1955,288560,58,58,2,1,economica,0,0,1
452104,False,122,2,20366,muy bueno,PH,barrio_22,1010,8,2014,427641,28,28,16,1,media,1,1,0
923150,True,93,1,49830,regular,casa,barrio_57,1028,4,2005,391019,61,61,2,1,media,0,1,1
840443,True,126,1,62995,bueno,duplex,barrio_02,1025,12,1993,441080,62,62,0,1,media,1,1,0
948553,True,76,1,37794,regular,casa,barrio_22,1038,7,1972,344117,140,140,1,0,economica,1,1,1
604470,True,124,2,249163,muy bueno,departamento,barrio_06,1002,2,1979,471228,69,69,0,0,premium,0,1,0
900757,False,89,2,113821,excelente,PH,barrio_55,1034,5,1977,408518,59,59,0,0,media,0,1,0
958944,False,69,2,93134,muy bueno,departamento,barrio_40,1013,3,1980,359005,46,46,7,1,media,0,1,1
332354,True,81,3,66932,muy bueno,casa,barrio_45,1002,8,1994,426541,33,33,5,1,media,1,1,0
156275,True,53,1,148849,excelente,duplex,barrio_42,1027,11,2003,392890,45,45,4,0,media,0,0,1
268972,True,165,2,11504,muy bueno,casa,barrio_39,1006,1,1977,557816,43,43,4,1,premium,1,0,1
916026,True,92,1,108687,regular,casa,barrio_46,1007,10,2009,359381,114,114,1,0,media,1,1,1
750049,False,118,1,16432,excelente,duplex,barrio_00,1039,11,1956,499592,61,61,3,0,premium,0,1,0
433245,True,76,2,23122,bueno,PH,barrio_51,1008,12,2007,353944,76,76,1,0,economica,0,1,0
884098,True,58,1,56904,regular,casa,barrio_44,1021,8,1998,268483,86,86,0,0,economica,1,1,1
276419,True,87,1,97399,bueno,duplex,barrio_44,1008,4,1986,362601,77,77,1,0,media,0,0,0
347250,True,134,3,14431,excelente,duplex,barrio_23,1004,2,1976,536972,61,61,1,1,premium,0,1,1
358021,True,77,3,24100,bueno,casa,barrio_48,1000,12,1976,339469,75,75,0,0,economica,0,1,1
561973,True,65,1,39263,bueno,departamento,barrio_22,1000,5,1975,302042,78,78,4,0,economica,1,0,1
890829,True,100,1,31285,bueno,departamento,barrio_02,1018,5,2017,403742,40,40,3,1,media,1,1,0
318165,True,112,1,71914,regular,casa,barrio_54,1017,9,1951,367796,60,60,0,0,media,0,0,1
192235,False,152,2,567356,regular,casa,barrio_14,1001,9,1995,464981,67,67,0,0,premium,1,0,1
634136,True,107,3,50790,muy bueno,casa,barrio_06,1013,10,2020,469493,47,47,7,1,premium,1,1,1
749783,True,118,1,20168,excelente,casa,barrio_37,1010,11,1988,477850,81,81,4,0,premium,1,0,0
233865,False,120,1,12872,regular,departamento,barrio_14,1022,11,1995,382255,86,86,0,0,media,0,1,0
272182,True,55,2,27995,bueno,departamento,barrio_51,1039,3,1992,332758,67,67,1,0,economica,0,0,1
509171,False,61,3,17117,bueno,casa,barrio_26,1027,3,1985,333943,104,104,1,0,economica,1,1,0
270177,False,57,2,52788,regular,departamento,barrio_00,1036,3,1994,261160,89,89,3,0,economica,1,0,1
977121,True,48,3,52136,muy bueno,casa,barrio_57,1007,8,2014,379839,38,38,22,1,media,1,0,0
931369,True,123,2,25071,muy bueno,duplex,barrio_30,1008,7,2000,518268,50,50,16,1,premium,1,0,1
185427,False,105,1,177720,muy bueno,casa,barrio_15,1030,11,2010,384606,68,68,7,0,media,1,0,0
856033,True,98,2,20164,bueno,duplex,barrio_40,1012,11,1989,360411,58,58,2,1,media,1,0,1
319852,True,25,3,33006,muy bueno,PH,barrio_31,1033,10,2004,271106,66,66,6,1,economica,1,1,0
416211,False,167,2,60556,regular,duplex,barrio_01,1018,1,2012,478440,96,96,2,0,premium,1,1,0
154144,True,64,1,74135,bueno,PH,barrio_45,1008,9,1965,304273,87,87,0,1,economica,0,0,1
288210,False,167,1,100918,excelente,departamento,barrio_24,1033,11,2011,584566,50,50,8,1,premium,1,1,0
583595,False,44,2,51164,muy bueno,PH,barrio_41,1022,12,1998,264238,19,19,6,1,economica,0,1,0
946509,False,67,2,84181,excelente,departamento,barrio_53,1032,5,1981,414969,51,51,4,0,media,1,0,1
530997,False,25,2,21331,excelente,casa,barrio_36,1018,10,2004,380948,10,10,9,0,media,0,1,0
332953,False,108,2,75695,muy bueno,departamento,barrio_40,1005,5,1961,427303,66,66,3,0,media,0,0,1
646859,True,56,2,74891,excelente,departamento,barrio_15,1027,2,1999,389187,53,53,0,0,media,0,1,0
736142,False,57,2,121821,bueno,casa,barrio_14,1004,5,1990,327062,26,26,4,0,economica,1,0,1
946491,False,47,1,9559,regular,casa,barrio_24,1026,4,2013,253537,53,53,1,0,economica,0,0,1
841538,False,122,2,17575,regular,duplex,barrio_51,1016,11,1994,391899,67,67,1,0,media,0,0,1
774499,False,120,2,70159,regular,PH,barrio_31,1031,3,1987,378552,124,124,0,0,media,1,0,1
398843,False,158,3,4354,regular,departamento,barrio_20,1034,2,1987,406101,103,103,0,0,media,1,1,1
203259,True,71,3,53831,bueno,duplex,barrio_46,1016,7,1989,372668,61,61,2,1,media,1,1,0
966350,False,103,2,84782,muy bueno,casa,barrio_51,1035,7,2013,426096,29,29,6,1,media,0,0,1
971795,True,50,1,22900,muy bueno,departamento,barrio_54,1004,7,2005,242973,48,48,6,0,economica,0,1,1
309549,True,83,1,25741,muy bueno,duplex,barrio_17,1004,2,1956,351497,60,60,0,0,economica,1,0,1
452187,True,77,1,15378,regular,PH,barrio_42,1039,6,1987,249338,96,96,0,0,economica,0,0,1
194817,False,111,1,23927,muy bueno,departamento,barrio_35,1022,12,1970,428478,53,53,0,0,media,0,0,1
493665,False,131,3,24488,bueno,departamento,barrio_26,1018,2,1961,430263,87,87,2,0,media,1,0,0
411165,True,130,1,21030,regular,casa,barrio_23,1006,10,2011,393815,32,32,3,0,media,1,0,0
307401,True,66,1,20128,bueno,casa,barrio_06,1011,2,2010,355819,42,42,2,0,media,1,0,0
665642,True,130,2,29237,bueno,casa,barrio_16,1027,3,2016,448789,62,62,2,1,media,0,1,0
276406,True,93,1,28956,bueno,duplex,barrio_32,1032,11,1977,330010,98,98,0,0,economica,0,1,0
523351,True,84,3,162642,muy bueno,PH,barrio_53,1036,4,1980,358638,74,74,1,0,media,0,1,0
632493,False,70,3,26493,muy bueno,departamento,barrio_51,1016,7,2005,340125,40,40,6,1,economica,0,1,0
513307,True,75,3,47826,muy bueno,duplex,barrio_11,1018,5,1963,394618,84,84,1,0,media,1,0,1
945066,True,156,2,22891,regular,casa,barrio_40,1006,8,1953,477550,82,82,1,0,premium,0,0,1
266834,True,106,2,22659,muy bueno,casa,barrio_05,1003,5,1979,433179,1066,107,0,0,media,0,1,1
771111,True,101,2,9288,muy bueno,departamento,barrio_40,1017,6,1994,397231,49,49,5,0,media,0,1,0
507721,False,86,1,10331,bueno,duplex,barrio_20,1023,10,1982,314289,56,56,2,0,economica,0,0,0
119882,True,181,2,13827,muy bueno,PH,barrio_26,1004,7,1964,522235,65,65,2,1,premium,1,0,0
209642,True,141,3,42064,bueno,duplex,barrio_43,1016,7,1986,471361,83,83,2,0,premium,1,0,1
673940,False,70,1,85900,bueno,casa,barrio_25,1025,10,2016,311683,84,84,2,1,economica,1,1,0
227688,True,85,1,8696,regular,duplex,barrio_48,1032,6,1969,335525,91,91,1,0,economica,0,0,1
877141,False,88,2,23406,bueno,casa,barrio_32,1037,10,1978,301265,132,132,2,0,economica,0,0,1
453804,False,100,2,12167,regular,casa,barrio_59,1013,9,1972,344423,117,117,0,0,economica,0,0,1
931122,False,70,3,29395,bueno,PH,barrio_38,1015,11,1970,277253,92,92,3,0,economica,1,0,1
353257,False,110,3,85872,regular,casa,barrio_17,1034,6,1996,371008,123,123,0,0,media,1,0,1
662960,True,146,3,25400,excelente,duplex,barrio_46,1027,7,1976,612034,86,86,4,0,premium,1,1,0
106403,True,49,2,34961,bueno,duplex,barrio_24,1010,2,1994,257808,117,117,1,0,economica,0,1,0
796379,True,56,3,116330,bueno,PH,barrio_32,1027,2,1951,269912,89,89,0,0,economica,0,0,1
673215,True,78,1,52382,bueno,departamento,barrio_08,1006,2,1997,304398,65,65,3,0,economica,0,1,1
342933,True,80,2,19770,excelente,casa,barrio_07,1017,8,1957,413011,115,115,0,0,media,0,1,0
763483,True,165,1,41239,muy bueno,PH,barrio_34,1012,4,1976,496763,49,49,4,1,premium,1,1,1
186889,True,130,3,18731,excelente,PH,barrio_11,1039,4,2011,564696,17,17,16,1,premium,1,1,1
204425,True,128,2,50837,bueno,duplex,barrio_59,1001,8,1973,431800,65,65,4,0,media,1,0,1
385266,False,86,2,54845,regular,PH,barrio_51,1034,5,1999,301520,80,80,2,0,economica,1,1,1
101405,True,85,1,12164,muy bueno,casa,barrio_42,1011,2,1974,326700,74,74,1,0,economica,1,0,1
611452,True,44,3,41778,bueno,casa,barrio_44,1001,7,2014,282379,42,42,3,0,economica,0,1,1
133090,True,122,2,33055,muy bueno,duplex,barrio_35,1026,7,2017,483037,22,22,18,1,premium,1,1,0
772749,False,112,3,56148,excelente,casa,barrio_03,1027,2,2014,551244,4,4,24,1,premium,0,1,0
569088,True,140,2,70621,bueno,duplex,barrio_23,1005,4,1978,473040,76,76,0,0,premium,0,1,1
597171,False,88,1,53208,excelente,casa,barrio_29,1001,3,1972,464205,123,123,4,1,premium,0,1,0
911349,True,90,2,28494,muy bueno,PH,barrio_54,1004,9,1993,358515,68,68,5,0,media,0,0,0
754380,True,101,2,76624,bueno,duplex,barrio_13,1016,3,2007,394053,68,68,3,0,media,1,0,0
493488,False,126,1,18062,bueno,departamento,barrio_29,1005,1,1987,397197,67,67,3,1,media,0,1,1
695958,True,44,1,12627,regular,casa,barrio_20,1028,4,2002,259528,81,81,1,0,economica,1,1,1
785939,True,121,3,2818,muy bueno,duplex,barrio_08,1003,6,2012,447152,37,37,10,0,media,0,1,0
184409,True,94,2,34334,regular,casa,barrio_06,1031,10,2003,367336,3,3,1,0,media,0,0,0
896649,True,58,2,18822,bueno,PH,barrio_21,1034,1,1976,249753,78,78,0,1,economica,1,1,1
401950,True,25,2,49921,muy bueno,duplex,barrio_04,1028,11,1967,236477,66,66,1,0,economica,1,1,0
379073,True,90,3,7503,regular,PH,barrio_04,1037,4,1980,292992,96,96,0,0,economica,0,0,1
568709,True,146,1,21639,regular,casa,barrio_21,1037,5,1990,400170,65,65,1,0,media,0,0,1
179988,False,154,2,52903,muy bueno,duplex,barrio_12,1001,1,2009,488828,73,73,4,0,premium,0,1,0
834185,True,107,1,15933,regular,casa,barrio_33,1013,4,1971,343164,110,110,0,0,economica,0,1,1
485473,True,164,1,50383,bueno,PH,barrio_01,1030,6,1961,438078,119,119,0,0,media,0,0,1
274472,False,93,1,23257,bueno,PH,barrio_18,1013,8,1972,345568,77,77,1,1,economica,0,1,0
731716,True,128,2,35375,bueno,departamento,barrio_27,1029,10,1992,459522,76,76,1,0,premium,1,0,1
818817,False,79,2,58462,bueno,departamento,barrio_57,1030,7,1966,381496,68,68,2,1,media,0,0,1
891546,True,77,2,77827,muy bueno,casa,barrio_38,1039,2,1978,344577,93,93,2,0,economica,0,1,1
235479,False,71,3,39105,excelente,duplex,barrio_52,1013,5,1968,417774,94,94,0,0,media,0,0,0
683827,False,25,2,18935,regular,casa,barrio_20,1013,9,2019,183627,59,59,2,0,economica,0,1,0
530446,True,140,2,25174,excelente,departamento,barrio_26,1000,8,1986,536040,52,52,2,0,premium,1,0,0
215317,False,73,3,60450,muy bueno,PH,barrio_25,1011,8,2001,291523,63,63,4,1,economica,0,1,0
412996,False,67,2,16043,muy bueno,PH,barrio_53,1011,7,1986,294286,58,58,0,1,economica,0,1,0
424976,False,54,3,31494,muy bueno,PH,barrio_57,1018,7,1950,334559,52,52,4,0,economica,0,1,1
697911,True,88,1,26670,muy bueno,PH,barrio_57,1016,12,1968,362943,39,39,5,1,media,0,0,1
658998,True,157,3,33433,muy bueno,PH,barrio_45,1034,8,2009,473246,47,47,10,0,premium,1,1,1
666078,True,168,3,16197,bueno,duplex,barrio_30,1030,8,1986,565048,61,61,4,1,premium,0,1,0
739235,False,37,2,8254,bueno,departamento,barrio_32,1029,5,1999,189295,71,71,1,0,economica,0,0,0
531329,True,83,1,55083,bueno,duplex,barrio_58,1000,6,2004,275516,76,76,1,1,economica,0,0,0
893320,True,59,2,78535,regular,duplex,barrio_17,1018,9,1989,278303,114,114,0,0,economica,0,0,1
191505,False,130,3,8658,muy bueno,duplex,barrio_20,1029,11,1991,457685,74,74,3,1,premium,1,0,0
803718,True,105,2,48783,regular,duplex,barrio_53,1009,10,1966,342846,136,136,0,0,economica,0,0,1
355379,False,73,1,86383,bueno,duplex,barrio_23,1016,8,1967,278636,111,111,0,0,economica,0,0,0
665939,True,98,1,58497,regular,casa,barrio_14,1029,10,1960,355859,72,72,0,0,media,1,0,1
719768,False,78,2,26021,bueno,duplex,barrio_33,1031,1,1971,295885,127,127,0,1,economica,0,1,1
707156,True,151,3,17072,muy bueno,PH,barrio_19,1034,4,1994,498040,54,54,3,1,premium,1,1,0
483906,True,114,2,38746,muy bueno,departamento,barrio_53,1017,3,2015,442151,58,58,2,1,media,0,1,1
327347,True,118,3,44277,bueno,PH,barrio_54,1015,8,1981,395565,88,88,1,0,media,0,0,1
985631,True,25,3,39208,regular,departamento,barrio_18,1015,10,1992,247640,79,79,3,1,economica,1,0,1
919418,True,93,1,31442,bueno,PH,barrio_31,1026,2,2011,343803,48,48,4,1,economica,1,1,0
786682,True,168,1,15274,bueno,duplex,barrio_59,1016,3,1998,492162,56,56,3,1,premium,1,0,1
490632,False,141,3,50927,muy bueno,casa,barrio_44,1016,6,1968,473466,25,25,0,0,premium,1,0,1
461612,True,30,2,52928,muy bueno,departamento,barrio_12,1006,12,1969,277130,77,77,1,0,economica,1,0,1
373423,True,84,3,42645,bueno,duplex,barrio_35,1019,1,1995,408064,95,95,4,1,media,0,0,1
203251,True,53,3,39688,bueno,departamento,barrio_37,1009,11,1970,270536,93,93,0,0,economica,0,1,1
528507,True,155,2,139163,excelente,duplex,barrio_39,1020,3,1967,621309,67,67,8,0,premium,1,1,1
269504,False,104,1,22037,muy bueno,casa,barrio_01,1035,4,1992,352120,49,49,0,1,economica,0,1,0
284593,True,68,3,101230,bueno,PH,barrio_17,1031,8,1995,286006,76,76,0,0,economica,0,1,1
802819,False,96,2,20187,bueno,duplex,barrio_51,1019,9,1967,363712,94,94,2,1,media,1,1,1
124836,False,25,1,88182,regular,duplex,barrio_14,1039,11,1953,201470,103,103,0,0,economica,0,0,1
136771,False,57,2,97411,excelente,casa,barrio_17,1039,1,2004,383509,106,106,5,0,media,1,1,1
840170,False,96,1,28726,bueno,duplex,barrio_19,1017,1,1977,363047,76,76,0,1,media,0,0,1
996669,True,125,1,137142,bueno,departamento,barrio_10,1030,6,1994,423858,67,67,0,1,media,1,1,1
727609,False,27,2,52851,excelente,departamento,barrio_09,1013,7,1962,306444,75,75,1,0,economica,0,1,1
150130,False,82,2,18001,muy bueno,departamento,barrio_20,1035,4,1972,301377,75,75,2,0,economica,0,0,0
767694,False,130,2,26921,regular,PH,barrio_52,1014,8,1993,332720,100,100,0,0,economica,1,0,0
653195,True,44,3,89878,regular,PH,barrio_00,1010,4,1958,243228,104,104,0,0,economica,0,0,1
304679,True,103,2,75997,regular,departamento,barrio_16,1005,12,1972,384708,97,97,4,0,media,0,0,1
728301,False,97,3,15577,muy bueno,casa,barrio_03,1033,3,2001,427563,19,19,10,1,media,1,1,0
717269,True,155,3,32487,regular,duplex,barrio_33,1011,8,2004,440214,106,106,0,0,media,0,1,0
803988,False,87,3,42737,excelente,casa,barrio_15,1032,7,1975,451246,89,89,2,0,premium,1,0,0
724055,True,89,1,24195,excelente,casa,barrio_47,1003,2,1958,465649,83,83,4,0,premium,0,1,1
466213,True,125,3,239483,bueno,PH,barrio_35,1020,8,1951,441683,102,102,0,0,media,1,0,1
815938,True,49,1,43780,muy bueno,departamento,barrio_47,1017,2,1989,310661,70,70,3,1,economica,0,1,1
844737,True,87,2,34563,bueno,PH,barrio_38,1017,7,1999,321219,79,79,3,0,economica,0,0,1
943724,True,79,2,94153,regular,duplex,barrio_26,1006,8,1992,325842,90,90,1,0,economica,0,1,1
605357,False,90,1,27115,muy bueno,casa,barrio_51,1002,1,1978,374107,40,40,4,0,media,0,0,0
810937,False,125,1,81303,regular,departamento,barrio_28,1013,3,1951,390607,118,118,0,0,media,1,0,1
813958,False,114,3,9565,regular,PH,barrio_56,1018,4,1966,370264,101,101,0,0,media,0,0,1
334321,False,69,3,25263,bueno,duplex,barrio_59,1031,12,1952,296523,113,113,1,0,economica,0,0,1
434387,False,100,1,84057,regular,PH,barrio_35,1018,3,1982,367608,87,87,0,0,media,1,1,1
788050,True,147,2,127537,bueno,departamento,barrio_40,1009,12,1971,474779,76,76,2,0,premium,1,1,1
945721,False,66,1,19562,muy bueno,PH,barrio_15,1010,7,1955,206503,101,101,2,1,economica,0,0,1
462656,False,100,3,17821,muy bueno,duplex,barrio_48,1024,12,1993,389049,11,11,8,1,media,0,1,1
913712,False,88,3,57180,muy bueno,departamento,barrio_40,1017,10,1976,382071,50,50,0,1,media,1,1,0
882630,True,93,3,22061,muy bueno,duplex,barrio_54,1036,4,2018,374243,64,64,11,1,media,0,1,1
505385,False,38,2,29294,bueno,duplex,barrio_16,1017,7,1979,237908,80,80,1,1,economica,0,1,1
101673,True,144,1,73213,muy bueno,departamento,barrio_47,1022,9,1956,430891,78,78,0,0,media,1,0,1
964117,True,68,1,23499,bueno,casa,barrio_28,1002,1,2000,338831,27,27,1,0,economica,0,1,1
435292,False,131,1,7538,bueno,duplex,barrio_11,1007,8,1999,394511,58,58,5,1,media,0,0,0
700078,False,73,3,12825,excelente,casa,barrio_10,1034,6,2015,420696,84,84,22,1,media,0,1,0
346416,True,73,1,36606,bueno,departamento,barrio_33,1013,1,1999,302945,85,85,2,0,economica,0,1,0
853470,True,137,3,8178,regular,casa,barrio_19,1016,11,1975,433727,111,111,1,0,media,1,0,1
417649,False,130,3,28632,bueno,PH,barrio_06,1023,4,1997,398937,63,63,3,1,media,1,1,0
757459,True,102,1,11924,bueno,departamento,barrio_25,1002,11,2006,350735,68,68,2,1,economica,0,0,1
483634,True,122,3,134854,bueno,PH,barrio_39,1020,3,1986,431252,47,47,3,0,media,1,1,0
976612,False,85,3,205277,bueno,duplex,barrio_19,1013,7,2006,373994,73,73,5,1,media,1,1,0
617548,False,95,2,15575,excelente,duplex,barrio_57,1005,5,2018,555754,37,37,25,1,premium,1,1,0
792730,True,72,2,44596,bueno,duplex,barrio_46,1016,11,2003,329152,28,28,1,0,economica,0,1,1
531303,True,127,1,16843,bueno,casa,barrio_30,1017,12,1985,479836,35,35,5,1,premium,1,0,1
319127,True,71,2,28355,bueno,departamento,barrio_56,1007,10,1984,283805,79,79,0,0,economica,0,0,1
381454,True,147,3,153703,muy bueno,casa,barrio_25,1021,11,2009,509731,27,27,5,1,premium,1,1,0
370661,False,84,2,25000,bueno,duplex,barrio_08,1029,10,2011,333301,64,64,0,1,economica,0,1,0
931933,False,96,1,28888,regular,PH,barrio_02,1010,4,1968,330528,69,69,1,1,economica,1,0,0
804940,True,122,2,17085,bueno,departamento,barrio_56,1038,12,1950,377878,1029,103,0,0,media,1,0,1
268236,True,96,3,90849,muy bueno,PH,barrio_57,1024,7,2007,386219,38,38,14,0,media,1,1,0
742775,True,85,1,2669,muy bueno,PH,barrio_44,1030,5,1966,379609,70,70,1,0,media,0,1,1
214558,True,94,3,25483,muy bueno,departamento,barrio_06,1002,3,2020,371350,28,28,12,1,media,0,1,0
463149,True,126,1,35007,muy bueno,departamento,barrio_17,1030,9,1952,384835,88,88,0,0,media,1,0,0
807927,True,72,1,21400,bueno,casa,barrio_02,1013,4,2014,361056,92,92,5,0,media,0,1,0
437013,False,91,2,72463,regular,departamento,barrio_03,1028,8,1998,366430,63,63,1,0,media,0,0,1
835192,True,95,2,94999,regular,departamento,barrio_14,1032,1,1971,336443,97,97,0,0,economica,0,0,1
468406,False,125,3,11735,regular,duplex,barrio_34,1010,8,1952,345431,80,80,0,0,economica,0,0,1
898935,True,92,1,193840,bueno,duplex,barrio_03,1010,8,2010,375772,68,68,4,1,media,0,1,0
421552,False,158,1,11631,bueno,duplex,barrio_59,1002,7,1958,452312,68,68,0,0,premium,0,0,1
525780,False,90,2,101814,bueno,casa,barrio_27,1024,8,1956,345932,105,105,1,1,economica,0,0,1
580335,True,87,3,40940,muy bueno,duplex,barrio_15,1030,12,2006,357399,72,72,2,1,media,0,1,0
759361,True,89,3,24271,bueno,departamento,barrio_30,1016,11,1998,415082,57,57,6,1,media,0,1,1
523236,False,49,2,26174,muy bueno,departamento,barrio_47,1006,6,1959,298996,73,73,1,0,economica,0,1,1
